"entry_id","site_id","channel_id","author_id","forum_topic_id","ip_address","title","url_title","status","status_id","versioning_enabled","view_count_one","view_count_two","view_count_three","view_count_four","allow_comments","sticky","entry_date","year","month","day","expiration_date","comment_expiration_date","edit_date","recent_comment_date","comment_total",
"278970","1","26","1515","0","75.24.114.174","KO-278970","ko-278970","Shipped","15","y","0","0","0","0","y","n","1662984180","2022","09","12","0","0","1663011353","0","0",
"278971","1","26","1100","0","206.51.131.10","KO-278971","ko-278971","Shipped","15","y","0","0","0","0","y","n","1662984890","2022","09","12","0","0","1662997031","","0",
"278973","1","26","512","0","24.49.44.192","KO-278973","ko-278973","Sales Order Issued","34","y","0","0","0","0","y","n","1662985080","2022","09","12","0","0","1662985804","0","0",
"278974","1","26","185","0","98.103.72.245","KO-278974","ko-278974","Partial Shipped","36","y","0","0","0","0","y","n","1662985849","2022","09","12","0","0","1662993374","","0",
"278975","1","26","185","0","98.103.72.245","KO-278975","ko-278975","Shipped","15","y","0","0","0","0","y","n","1662986714","2022","09","12","0","0","1663007741","","0",
"278976","1","26","1100","0","206.51.131.10","KO-278976","ko-278976","Shipped","15","y","0","0","0","0","y","n","1662986941","2022","09","12","0","0","1663007710","","0",
"278986","1","26","185","0","98.103.72.245","KO-278986","ko-278986","Shipped","15","y","0","0","0","0","y","n","1662987225","2022","09","12","0","0","1662996996","","0",
"278987","1","26","185","0","98.103.72.245","KO-278987","ko-278987","Partial Shipped","36","y","0","0","0","0","y","n","1662987561","2022","09","12","0","0","1662997013","","0",
"278988","1","26","1723","0","96.95.235.169","KO-278988","ko-278988","Shipped","15","y","0","0","0","0","y","n","1662987807","2022","09","12","0","0","1662997008","","0",
"278989","1","26","833","0","74.97.186.115","KO-278989","ko-278989","Shipped","15","y","0","0","0","0","y","n","1662988018","2022","09","12","0","0","1663007799","","0",
"278990","1","26","7295","0","98.26.167.204","KO-278990","ko-278990","Sales Order Issued","34","y","0","0","0","0","y","n","1662988293","2022","09","12","0","0","1662988505","","0",
"278991","1","26","587","0","66.220.139.1","KO-278991","ko-278991","Sales Order Issued","34","y","0","0","0","0","y","n","1662989380","2022","09","12","0","0","1662990328","","0",
"278992","1","26","587","0","66.220.139.1","KO-278992","ko-278992","Sales Order Issued","34","y","0","0","0","0","y","n","1662989711","2022","09","12","0","0","1662990318","","0",
"278993","1","26","1753","0","68.179.150.168","KO-278993","ko-278993","Shipped","15","y","0","0","0","0","y","n","1662989883","2022","09","12","0","0","1662996964","","0",
"278994","1","26","1753","0","68.179.150.168","KO-278994","ko-278994","Shipped","15","y","0","0","0","0","y","n","1662990178","2022","09","12","0","0","1663000509","","0",
"279003","1","26","1515","0","75.24.114.174","KO-279003","ko-279003","Shipped","15","y","0","0","0","0","y","n","1662991920","2022","09","12","0","0","1663011349","0","0",
"279005","1","26","722","0","74.143.23.22","KO-279005","ko-279005","Shipped","15","y","0","0","0","0","y","n","1662993031","2022","09","12","0","0","1663007753","","0",
"279006","1","26","1494","0","184.176.83.164","KO-279006","ko-279006","Partial Shipped","36","y","0","0","0","0","y","n","1662993263","2022","09","12","0","0","1663004120","","0",
"279007","1","26","722","0","74.143.23.22","KO-279007","ko-279007","Shipped","15","y","0","0","0","0","y","n","1662993451","2022","09","12","0","0","1663007821","","0",
"279008","1","26","1507","0","50.194.234.233","KO-279008","ko-279008","Shipped","15","y","0","0","0","0","y","n","1662993728","2022","09","12","0","0","1663004103","","0",
"279009","1","26","1100","0","206.51.131.10","KO-279009","ko-279009","Partial Shipped","36","y","0","0","0","0","y","n","1662994181","2022","09","12","0","0","1663162582","","0",
"279010","1","26","153","0","73.148.44.157","KO-279010","ko-279010","Shipped","15","y","0","0","0","0","y","n","1662994190","2022","09","12","0","0","1663007703","","0",
"279012","1","26","1754","0","71.196.154.167","KO-279012","ko-279012","Shipped","15","y","0","0","0","0","y","n","1662994438","2022","09","12","0","0","1663000572","","0",
"279013","1","26","1753","0","68.179.150.168","KO-279013","ko-279013","Shipped","15","y","0","0","0","0","y","n","1662994559","2022","09","12","0","0","1663004125","","0",
"279014","1","26","1332","0","75.144.30.249","KO-279014","ko-279014","Shipped","15","y","0","0","0","0","y","n","1662994639","2022","09","12","0","0","1663007813","","0",
"279015","1","26","1127","0","68.60.54.110","KO-279015","ko-279015","Shipped","15","y","0","0","0","0","y","n","1662994808","2022","09","12","0","0","1663004116","","0",
"279016","1","26","382","0","66.61.65.206","KO-279016","ko-279016","Shipped","15","y","0","0","0","0","y","n","1662994909","2022","09","12","0","0","1663004134","","0",
"279018","1","26","1754","0","71.196.154.167","KO-279018","ko-279018","Shipped","15","y","0","0","0","0","y","n","1662995338","2022","09","12","0","0","1663007777","","0",
"279020","1","26","153","0","73.148.44.157","KO-279020","ko-279020","Partial Shipped","36","y","0","0","0","0","y","n","1662996239","2022","09","12","0","0","1663007791","","0",
"279039","1","26","896","0","96.11.86.158","KO-279039","ko-279039","Partial Shipped","36","y","0","0","0","0","y","n","1662996552","2022","09","12","0","0","1663007806","","0",
"279048","1","26","1515","0","75.24.114.174","KO-279048","ko-279048","Shipped","15","y","0","0","0","0","y","n","1662996780","2022","09","12","0","0","1663007784","0","0",
"279050","1","26","7233","0","160.3.151.2","KO-279050","ko-279050","Partial Shipped","36","y","0","0","0","0","y","n","1662996842","2022","09","12","0","0","1663007859","","0",
"279055","1","26","7233","0","160.3.151.2","KO-279055","ko-279055","Partial Shipped","36","y","0","0","0","0","y","n","1662997138","2022","09","12","0","0","1663007747","","0",
"279056","1","26","337","0","76.217.87.101","KO-279056","ko-279056","Partial Shipped","36","y","0","0","0","0","y","n","1662997373","2022","09","12","0","0","1663007853","","0",
"279057","1","26","1313","0","199.120.112.241","KO-279057","ko-279057","Sales Order Issued","34","y","0","0","0","0","y","n","1662997393","2022","09","12","0","0","1662997525","","0",
"279058","1","26","1313","0","199.120.112.241","KO-279058","ko-279058","Partial Shipped","36","y","0","0","0","0","y","n","1662997433","2022","09","12","0","0","1663169868","","0",
"279059","1","26","1313","0","199.120.112.241","KO-279059","ko-279059","Sales Order Issued","34","y","0","0","0","0","y","n","1662997694","2022","09","12","0","0","1662998456","","0",
"279060","1","26","1313","0","199.120.112.241","KO-279060","ko-279060","Sales Order Issued","34","y","0","0","0","0","y","n","1662997771","2022","09","12","0","0","1662998443","","0",
"279061","1","26","1753","0","68.179.150.168","KO-279061","ko-279061","Shipped","15","y","0","0","0","0","y","n","1662997858","2022","09","12","0","0","1663014981","","0",
"279062","1","26","141","0","216.114.105.111","KO-279062","ko-279062","Sales Order Issued","34","y","0","0","0","0","y","n","1662997946","2022","09","12","0","0","1662998418","","0",
"279064","1","26","1753","0","68.179.150.168","KO-279064","ko-279064","Shipped","15","y","0","0","0","0","y","n","1662998281","2022","09","12","0","0","1663011344","","0",
"279065","1","26","978","0","68.191.255.74","KO-279065","ko-279065","Partial Shipped","36","y","0","0","0","0","y","n","1662998347","2022","09","12","0","0","1663011340","","0",
"279067","1","26","1515","0","75.24.114.174","KO-279067","ko-279067","Shipped","15","y","0","0","0","0","y","n","1662998580","2022","09","12","0","0","1663011328","0","0",
"279066","1","26","185","0","98.103.72.245","KO-279066","ko-279066","Shipped","15","y","0","0","0","0","y","n","1662998588","2022","09","12","0","0","1663011307","","0",
